ID,Associated_fire,Type,Fire_Year,ndvi,ndwi,Measurement_year,yrs_post_fire
215,MUNSON CREEK,Beaver,2021,0.456976176,-0.338155037,2020,-1
216,MUNSON CREEK,Beaver,2021,0.439628552,-0.327648332,2020,-1
217,MUNSON CREEK,Beaver,2021,0.44191657,-0.333389762,2020,-1
218,MUNSON CREEK,Beaver,2021,0.437091422,-0.316104037,2020,-1
219,MUNSON CREEK,Beaver,2021,0.440252984,-0.320936687,2020,-1
220,MUNSON CREEK,Beaver,2021,0.439560866,-0.311498149,2020,-1
221,MUNSON CREEK,Beaver,2021,0.465203442,-0.339642485,2020,-1
222,MUNSON CREEK,Beaver,2021,0.468545043,-0.3502872,2020,-1
223,MUNSON CREEK,Beaver,2021,0.460317579,-0.344378321,2020,-1
224,MUNSON CREEK,Beaver,2021,0.465417978,-0.351414344,2020,-1
225,MUNSON CREEK,Beaver,2021,0.46246662,-0.346226565,2020,-1
226,MUNSON CREEK,Beaver,2021,0.489473748,-0.36656132,2020,-1
227,MUNSON CREEK,Beaver,2021,0.46569361,-0.325124423,2020,-1
228,MUNSON CREEK,Beaver,2021,0.431693743,-0.272480764,2020,-1
229,MUNSON CREEK,Beaver,2021,0.459050893,-0.328000153,2020,-1
230,MUNSON CREEK,Beaver,2021,0.454863299,-0.301986952,2020,-1
231,MUNSON CREEK,Beaver,2021,0.446543394,-0.291570231,2020,-1
232,MUNSON CREEK,Beaver,2021,0.495654861,-0.380259085,2020,-1
134,PAIGE MOUNTAIN,Beaver,2019,0.457763457,-0.342301134,2020,1
78,HURST CREEK,Beaver,2019,0.521386831,-0.430022649,2020,1
22,HOGATZA RIVER,Beaver,2016,0.457283882,-0.349746176,2020,4
23,HOGATZA RIVER,Beaver,2016,0.475979939,-0.360326603,2020,4
24,HOGATZA RIVER,Beaver,2016,0.466127858,-0.353406004,2020,4
26,HOGATZA RIVER,Beaver,2016,0.479417458,-0.365964054,2020,4
28,HOGATZA RIVER,Beaver,2016,0.447812475,-0.315957653,2020,4
2,LITTLE MUD RIVER,Beaver,2019,0.327410122,-0.232812934,2020,1
4,LITTLE MUD RIVER,Beaver,2019,0.348095692,-0.251432926,2020,1
3,LITTLE MUD RIVER,Beaver,2019,0.337440916,-0.245475376,2020,1
5,LITTLE MUD RIVER,Beaver,2019,0.318174114,-0.205509443,2020,1
9,HOG,Beaver,2016,0.514547728,-0.386944965,2020,4
10,HOG,Beaver,2016,0.484726159,-0.365024755,2020,4
11,HOG,Beaver,2016,0.501090206,-0.38291138,2020,4
12,HOG,Beaver,2016,0.503537376,-0.382028435,2020,4
13,HOG,Beaver,2016,0.46696862,-0.336270869,2020,4
14,HOG,Beaver,2016,0.481719514,-0.355613618,2020,4
15,HOG,Beaver,2016,0.478174057,-0.371727973,2020,4
16,HOG,Beaver,2016,0.489452084,-0.380016493,2020,4
17,HOG,Beaver,2016,0.487598414,-0.384137238,2020,4
18,HOG,Beaver,2016,0.508323198,-0.396154083,2020,4
19,HOG,Beaver,2016,0.497878821,-0.393520635,2020,4
20,HOG,Beaver,2016,0.492480144,-0.38826619,2020,4
21,HOG,Beaver,2016,0.494670036,-0.38849582,2020,4
35,HOGATZA RIVER,Beaver,2016,0.465303664,-0.344253011,2020,4
1,CHALKYITSIK COMPLEX,Control,2019,0.405452629,-0.303386176,2020,1
6,VICTORIA MOUNTAIN,Control,2019,0.416002567,-0.296317684,2020,1
7,VICTORIA MOUNTAIN,Control,2019,0.410172665,-0.288245902,2020,1
8,HOG,Control,2016,0.532614908,-0.406107897,2020,4
25,HOGATZA RIVER,Control,2016,0.49278654,-0.374174491,2020,4
27,HOGATZA RIVER,Control,2016,0.513650388,-0.383582604,2020,4
29,HOGATZA RIVER,Control,2016,0.528869526,-0.39344864,2020,4
30,HOGATZA RIVER,Control,2016,0.500198229,-0.367818285,2020,4
31,HOGATZA RIVER,Control,2016,0.493435568,-0.368556323,2020,4
32,HOGATZA RIVER,Control,2016,0.520949111,-0.393865404,2020,4
33,HOGATZA RIVER,Control,2016,0.522787833,-0.393821624,2020,4
34,HOGATZA RIVER,Control,2016,0.450270407,-0.349476261,2020,4
36,HOGATZA RIVER,Control,2016,0.541132749,-0.419154001,2020,4
37,HOGATZA RIVER,Control,2016,0.492276653,-0.361380331,2020,4
38,HOGATZA RIVER,Control,2016,0.493799054,-0.366976024,2020,4
39,HOGATZA RIVER,Control,2016,0.479055554,-0.386737752,2020,4
40,HOGATZA RIVER,Control,2016,0.502145356,-0.396873138,2020,4
41,HOGATZA RIVER,Control,2016,0.48822996,-0.392901013,2020,4
42,HOGATZA RIVER,Control,2016,0.479677349,-0.363995106,2020,4
43,HOGATZA RIVER,Control,2016,0.423671264,-0.31394561,2020,4
44,HOGATZA RIVER,Control,2016,0.471323382,-0.341278103,2020,4
45,HOGATZA RIVER,Control,2016,0.406748037,-0.314199469,2020,4
46,HOGATZA RIVER,Control,2016,0.498568457,-0.378863317,2020,4
47,HOGATZA RIVER,Control,2016,0.480150842,-0.365971782,2020,4
48,INIAKUK LAKE,Control,2016,0.443881475,-0.324612189,2020,4
49,INIAKUK LAKE,Control,2016,0.329899924,-0.226045786,2020,4
50,INIAKUK LAKE,Control,2016,0.346643095,-0.241880877,2020,4
51,INIAKUK LAKE,Control,2016,0.461361115,-0.346803428,2020,4
52,INIAKUK LAKE,Control,2016,0.456349507,-0.335122317,2020,4
53,INIAKUK LAKE,Control,2016,0.279883622,-0.193466296,2020,4
54,INIAKUK LAKE,Control,2016,0.409487619,-0.282250895,2020,4
55,HURST CREEK,Control,2019,0.380755007,-0.296197758,2020,1
56,HURST CREEK,Control,2019,0.483149263,-0.365833998,2020,1
57,HURST CREEK,Control,2019,0.496535687,-0.375657701,2020,1
58,HURST CREEK,Control,2019,0.341221731,-0.268306172,2020,1
59,HURST CREEK,Control,2019,0.412098706,-0.310184444,2020,1
60,HURST CREEK,Control,2019,0.568452443,-0.438116261,2020,1
61,HURST CREEK,Control,2019,0.569961824,-0.441157207,2020,1
62,HURST CREEK,Control,2019,0.500914619,-0.361402052,2020,1
63,HURST CREEK,Control,2019,0.443222608,-0.309629923,2020,1
64,HURST CREEK,Control,2019,0.629326778,-0.491890231,2020,1
65,HURST CREEK,Control,2019,0.589848917,-0.438734798,2020,1
66,HURST CREEK,Control,2019,0.472905335,-0.348128077,2020,1
67,HURST CREEK,Control,2019,0.448760271,-0.339763389,2020,1
68,HURST CREEK,Control,2019,0.498679452,-0.368836257,2020,1
69,HURST CREEK,Control,2019,0.455083526,-0.325760128,2020,1
70,HURST CREEK,Control,2019,0.548328397,-0.426739679,2020,1
71,HURST CREEK,Control,2019,0.551782481,-0.424493585,2020,1
72,HURST CREEK,Control,2019,0.540935791,-0.418054462,2020,1
73,HURST CREEK,Control,2019,0.427661415,-0.320461739,2020,1
74,HURST CREEK,Control,2019,0.513573807,-0.389950437,2020,1
75,HURST CREEK,Control,2019,0.373399554,-0.26389591,2020,1
76,HURST CREEK,Control,2019,0.35204674,-0.257043468,2020,1
77,HURST CREEK,Control,2019,0.438979653,-0.327184145,2020,1
79,HURST CREEK,Control,2019,0.538433405,-0.416047367,2020,1
80,HURST CREEK,Control,2019,0.508573702,-0.396646505,2020,1
81,HURST CREEK,Control,2019,0.388419918,-0.300535431,2020,1
82,HURST CREEK,Control,2019,0.366722073,-0.278111638,2020,1
83,HURST CREEK,Control,2019,0.398067311,-0.30212985,2020,1
84,HURST CREEK,Control,2019,0.385604684,-0.302963482,2020,1
85,HURST CREEK,Control,2019,0.454165897,-0.347039527,2020,1
86,HURST CREEK,Control,2019,0.387893221,-0.292910984,2020,1
87,HURST CREEK,Control,2019,0.384048503,-0.301707172,2020,1
88,HURST CREEK,Control,2019,0.578619585,-0.471729115,2020,1
89,HURST CREEK,Control,2019,0.466433843,-0.394953425,2020,1
90,HURST CREEK,Control,2019,0.550586729,-0.444393972,2020,1
91,HURST CREEK,Control,2019,0.415763559,-0.302134786,2020,1
92,OLD GROUCH TOP,Control,2019,0.521743438,-0.402256551,2020,1
93,OLD GROUCH TOP,Control,2019,0.544877594,-0.387819801,2020,1
94,OLD GROUCH TOP,Control,2019,0.443483638,-0.29783318,2020,1
95,OLD GROUCH TOP,Control,2019,0.342064068,-0.238637894,2020,1
96,OLD GROUCH TOP,Control,2019,0.350159513,-0.282396416,2020,1
97,OLD GROUCH TOP,Control,2019,0.373870629,-0.294154087,2020,1
98,OLD GROUCH TOP,Control,2019,0.323570701,-0.239287363,2020,1
99,OLD GROUCH TOP,Control,2019,0.334069634,-0.246656059,2020,1
100,OLD GROUCH TOP,Control,2019,0.387497279,-0.297840713,2020,1
101,OLD GROUCH TOP,Control,2019,0.360447647,-0.273565904,2020,1
102,OLD GROUCH TOP,Control,2019,0.34910296,-0.265576426,2020,1
103,OLD GROUCH TOP,Control,2019,0.362603089,-0.275745764,2020,1
104,OLD GROUCH TOP,Control,2019,0.283974765,-0.242634787,2020,1
105,OLD GROUCH TOP,Control,2019,0.34457356,-0.28498691,2020,1
106,OLD GROUCH TOP,Control,2019,0.320226991,-0.262327386,2020,1
107,OLD GROUCH TOP,Control,2019,0.415484936,-0.318339498,2020,1
108,OLD GROUCH TOP,Control,2019,0.304541652,-0.209914907,2020,1
109,OLD GROUCH TOP,Control,2019,0.383698666,-0.304617285,2020,1
110,OLD GROUCH TOP,Control,2019,0.415473531,-0.285564004,2020,1
111,OLD GROUCH TOP,Control,2019,0.380173891,-0.280317631,2020,1
112,OLD GROUCH TOP,Control,2019,0.488508386,-0.362261862,2020,1
113,OLD GROUCH TOP,Control,2019,0.298472445,-0.220887937,2020,1
114,OLD GROUCH TOP,Control,2019,0.3335087,-0.246812487,2020,1
115,OLD GROUCH TOP,Control,2019,0.475687258,-0.331281749,2020,1
118,PAIGE MOUNTAIN,Control,2019,0.605364776,-0.460209472,2020,1
119,PAIGE MOUNTAIN,Control,2019,0.616369477,-0.470086123,2020,1
120,PAIGE MOUNTAIN,Control,2019,0.605572646,-0.460310538,2020,1
121,PAIGE MOUNTAIN,Control,2019,0.600290723,-0.455497522,2020,1
122,PAIGE MOUNTAIN,Control,2019,0.618888856,-0.470856652,2020,1
123,PAIGE MOUNTAIN,Control,2019,0.590305857,-0.432090562,2020,1
124,PAIGE MOUNTAIN,Control,2019,0.582139518,-0.442730148,2020,1
125,PAIGE MOUNTAIN,Control,2019,0.535829594,-0.402287891,2020,1
126,PAIGE MOUNTAIN,Control,2019,0.596418417,-0.449128679,2020,1
117,PAIGE MOUNTAIN,Control,2019,0.603146882,-0.457644353,2020,1
116,PAIGE MOUNTAIN,Control,2019,0.594050986,-0.454566978,2020,1
127,PAIGE MOUNTAIN,Control,2019,0.575556774,-0.436058617,2020,1
128,PAIGE MOUNTAIN,Control,2019,0.409970313,-0.315329052,2020,1
129,PAIGE MOUNTAIN,Control,2019,0.523391828,-0.407481487,2020,1
130,PAIGE MOUNTAIN,Control,2019,0.60864674,-0.457137088,2020,1
131,PAIGE MOUNTAIN,Control,2019,0.604598698,-0.459821765,2020,1
132,PAIGE MOUNTAIN,Control,2019,0.588029474,-0.449431921,2020,1
133,PAIGE MOUNTAIN,Control,2019,0.575440864,-0.43607507,2020,1
135,PAIGE MOUNTAIN,Control,2019,0.446786397,-0.323971433,2020,1
136,PAIGE MOUNTAIN,Control,2019,0.492978299,-0.368397297,2020,1
233,PAIGE MOUNTAIN,Control,2019,0.563313556,-0.440074,2020,1
137,PAIGE MOUNTAIN,Control,2019,0.623030754,-0.47838594,2020,1
138,PAIGE MOUNTAIN,Control,2019,0.477345337,-0.361387947,2020,1
139,PAIGE MOUNTAIN,Control,2019,0.449395425,-0.331330178,2020,1
140,PAIGE MOUNTAIN,Control,2019,0.416915749,-0.31300544,2020,1
141,PAIGE MOUNTAIN,Control,2019,0.426568168,-0.319267928,2020,1
142,PAIGE MOUNTAIN,Control,2019,0.458246328,-0.342618743,2020,1
143,PAIGE MOUNTAIN,Control,2019,0.482406341,-0.331047823,2020,1
144,PAIGE MOUNTAIN,Control,2019,0.489038265,-0.349364373,2020,1
145,PAIGE MOUNTAIN,Control,2019,0.392824326,-0.267944686,2020,1
146,PAIGE MOUNTAIN,Control,2019,0.556169938,-0.422763961,2020,1
147,PAIGE MOUNTAIN,Control,2019,0.500445344,-0.371828396,2020,1
148,PAIGE MOUNTAIN,Control,2019,0.290933444,-0.192236247,2020,1
149,PAIGE MOUNTAIN,Control,2019,0.354947124,-0.256348422,2020,1
150,PAIGE MOUNTAIN,Control,2019,0.341091447,-0.241784495,2020,1
151,PAIGE MOUNTAIN,Control,2019,0.333630666,-0.243355063,2020,1
152,PAIGE MOUNTAIN,Control,2019,0.347525036,-0.252290427,2020,1
153,PAIGE MOUNTAIN,Control,2019,0.274637799,-0.177437828,2020,1
154,PAIGE MOUNTAIN,Control,2019,0.295840438,-0.193256543,2020,1
155,PAIGE MOUNTAIN,Control,2019,0.352230026,-0.231558364,2020,1
156,PAIGE MOUNTAIN,Control,2019,0.403088563,-0.28815252,2020,1
157,PAIGE MOUNTAIN,Control,2019,0.445278652,-0.308414584,2020,1
158,PAIGE MOUNTAIN,Control,2019,0.432687485,-0.318841192,2020,1
159,PAIGE MOUNTAIN,Control,2019,0.446404162,-0.33551907,2020,1
160,PAIGE MOUNTAIN,Control,2019,0.308107486,-0.217165652,2020,1
161,PAIGE MOUNTAIN,Control,2019,0.347169517,-0.243468942,2020,1
162,PAIGE MOUNTAIN,Control,2019,0.403115979,-0.286775108,2020,1
163,PAIGE MOUNTAIN,Control,2019,0.353230126,-0.252907795,2020,1
164,PAIGE MOUNTAIN,Control,2019,0.386928181,-0.286445328,2020,1
165,PAIGE MOUNTAIN,Control,2019,0.407108801,-0.300862136,2020,1
166,PAIGE MOUNTAIN,Control,2019,0.430044637,-0.301091408,2020,1
167,PAIGE MOUNTAIN,Control,2019,0.462176676,-0.322000684,2020,1
168,PAIGE MOUNTAIN,Control,2019,0.449604789,-0.31715616,2020,1
169,PAIGE MOUNTAIN,Control,2019,0.498709316,-0.361451094,2020,1
170,PAIGE MOUNTAIN,Control,2019,0.464899226,-0.348421475,2020,1
171,PAIGE MOUNTAIN,Control,2019,0.45158468,-0.312082652,2020,1
172,PAIGE MOUNTAIN,Control,2019,0.382643734,-0.275334957,2020,1
173,PAIGE MOUNTAIN,Control,2019,0.368535945,-0.266394214,2020,1
174,PAIGE MOUNTAIN,Control,2019,0.390553787,-0.277740157,2020,1
175,PAIGE MOUNTAIN,Control,2019,0.413248637,-0.294815669,2020,1
178,PAIGE MOUNTAIN,Control,2019,0.437460115,-0.298670534,2020,1
176,PAIGE MOUNTAIN,Control,2019,0.358040551,-0.242191892,2020,1
177,PAIGE MOUNTAIN,Control,2019,0.488654665,-0.366089589,2020,1
179,PAIGE MOUNTAIN,Control,2019,0.463826251,-0.348634896,2020,1
180,PAIGE MOUNTAIN,Control,2019,0.493338325,-0.361906733,2020,1
181,PAIGE MOUNTAIN,Control,2019,0.518379095,-0.382510556,2020,1
182,PAIGE MOUNTAIN,Control,2019,0.489507993,-0.359955895,2020,1
183,PAIGE MOUNTAIN,Control,2019,0.611753737,-0.468659744,2020,1
184,PAIGE MOUNTAIN,Control,2019,0.604633211,-0.474474261,2020,1
185,SUNSHINE MOUNTAIN,Control,2019,0.256504496,-0.163607563,2020,1
186,SUNSHINE MOUNTAIN,Control,2019,0.345488603,-0.256733014,2020,1
187,SUNSHINE MOUNTAIN,Control,2019,0.331512147,-0.247993347,2020,1
188,SUNSHINE MOUNTAIN,Control,2019,0.345603733,-0.254938733,2020,1
189,SUNSHINE MOUNTAIN,Control,2019,0.29526257,-0.212636178,2020,1
190,SUNSHINE MOUNTAIN,Control,2019,0.337489276,-0.241842528,2020,1
191,SUNSHINE MOUNTAIN,Control,2019,0.446546481,-0.345587614,2020,1
192,SUNSHINE MOUNTAIN,Control,2019,0.42766107,-0.314485669,2020,1
193,MUNSON CREEK,Control,2021,0.576876304,-0.425189909,2020,-1
194,MUNSON CREEK,Control,2021,0.253307883,-0.100375859,2020,-1
234,MUNSON CREEK,Control,2021,0.25920105,-0.145711947,2020,-1
235,MUNSON CREEK,Control,2021,0.343490627,-0.207885428,2020,-1
195,MUNSON CREEK,Control,2021,0.545634164,-0.373727876,2020,-1
196,MUNSON CREEK,Control,2021,0.534441129,-0.39426722,2020,-1
197,MUNSON CREEK,Control,2021,0.556956242,-0.409667235,2020,-1
198,MUNSON CREEK,Control,2021,0.468578361,-0.330346401,2020,-1
199,MUNSON CREEK,Control,2021,0.455472526,-0.32340833,2020,-1
200,MUNSON CREEK,Control,2021,0.463716364,-0.330070838,2020,-1
201,MUNSON CREEK,Control,2021,0.508895698,-0.371424389,2020,-1
204,MUNSON CREEK,Control,2021,0.489684011,-0.357156899,2020,-1
203,MUNSON CREEK,Control,2021,0.481573029,-0.351597453,2020,-1
202,MUNSON CREEK,Control,2021,0.489772196,-0.359521332,2020,-1
205,MUNSON CREEK,Control,2021,0.533198231,-0.405648491,2020,-1
206,MUNSON CREEK,Control,2021,0.501975484,-0.381415766,2020,-1
207,MUNSON CREEK,Control,2021,0.512547321,-0.400226293,2020,-1
208,MUNSON CREEK,Control,2021,0.488628227,-0.366994435,2020,-1
209,MUNSON CREEK,Control,2021,0.45412262,-0.335800387,2020,-1
210,MUNSON CREEK,Control,2021,0.435734553,-0.293419911,2020,-1
211,MUNSON CREEK,Control,2021,0.366016566,-0.245331988,2020,-1
212,MUNSON CREEK,Control,2021,0.414608244,-0.273962065,2020,-1
213,MUNSON CREEK,Control,2021,0.456254458,-0.32367854,2020,-1
214,MUNSON CREEK,Control,2021,0.457411288,-0.307890996,2020,-1
215,MUNSON CREEK,Control,2021,0.457763277,-0.330730819,2020,-1
216,MUNSON CREEK,Control,2021,0.460260906,-0.327568436,2020,-1
217,MUNSON CREEK,Control,2021,0.478603607,-0.343535412,2020,-1
218,MUNSON CREEK,Control,2021,0.498360445,-0.369510862,2020,-1
219,MUNSON CREEK,Control,2021,0.504945355,-0.367017895,2020,-1
220,MUNSON CREEK,Control,2021,0.453880466,-0.334639117,2020,-1
221,MUNSON CREEK,Control,2021,0.463010064,-0.334914398,2020,-1
222,MUNSON CREEK,Control,2021,0.450378994,-0.320064821,2020,-1
223,MUNSON CREEK,Control,2021,0.434477891,-0.300888043,2020,-1
224,MUNSON CREEK,Control,2021,0.433191268,-0.296514772,2020,-1
225,MUNSON CREEK,Control,2021,0.493005993,-0.365407953,2020,-1
226,MUNSON CREEK,Control,2021,0.488918999,-0.358506345,2020,-1
227,MUNSON CREEK,Control,2021,0.524406318,-0.394640826,2020,-1
228,MUNSON CREEK,Control,2021,0.450572833,-0.289873689,2020,-1
229,MUNSON CREEK,Control,2021,0.453657477,-0.293555947,2020,-1
230,MUNSON CREEK,Control,2021,0.403766545,-0.217898174,2020,-1
231,MUNSON CREEK,Control,2021,0.43811147,-0.267210342,2020,-1
232,MUNSON CREEK,Control,2021,0.463701184,-0.310486627,2020,-1
134,PAIGE MOUNTAIN,Control,2019,0.425085395,-0.328082349,2020,1
78,HURST CREEK,Control,2019,0.531898485,-0.418115769,2020,1
22,HOGATZA RIVER,Control,2016,0.460765121,-0.366187474,2020,4
23,HOGATZA RIVER,Control,2016,0.458286074,-0.333784135,2020,4
24,HOGATZA RIVER,Control,2016,0.503999296,-0.378898172,2020,4
26,HOGATZA RIVER,Control,2016,0.46406037,-0.342066318,2020,4
28,HOGATZA RIVER,Control,2016,0.456917876,-0.343887394,2020,4
2,LITTLE MUD RIVER,Control,2019,0.322239299,-0.226837448,2020,1
3,LITTLE MUD RIVER,Control,2019,0.306108876,-0.214526829,2020,1
4,LITTLE MUD RIVER,Control,2019,0.361599643,-0.269816272,2020,1
5,LITTLE MUD RIVER,Control,2019,0.298641678,-0.194327593,2020,1
9,HOG,Control,2016,0.516603571,-0.393240187,2020,4
10,HOG,Control,2016,0.541494188,-0.413062966,2020,4
11,HOG,Control,2016,0.503043077,-0.382336975,2020,4
12,HOG,Control,2016,0.537437035,-0.408132822,2020,4
13,HOG,Control,2016,0.522823275,-0.382190916,2020,4
14,HOG,Control,2016,0.49113615,-0.354920201,2020,4
15,HOG,Control,2016,0.460109637,-0.351915677,2020,4
16,HOG,Control,2016,0.506234398,-0.398901489,2020,4
17,HOG,Control,2016,0.524749157,-0.415445787,2020,4
18,HOG,Control,2016,0.520633654,-0.412193558,2020,4
19,HOG,Control,2016,0.526307832,-0.414017393,2020,4
20,HOG,Control,2016,0.490030319,-0.392964684,2020,4
21,HOG,Control,2016,0.512163708,-0.393301244,2020,4
35,HOGATZA RIVER,Control,2016,0.532193083,-0.403651671,2020,4
INIAKUK LAKE,INIAKUK LAKE,Fire,2016,0.390411417,-0.311868347,2021,5
HOGATZA RIVER,HOGATZA RIVER,Fire,2016,0.422463851,-0.311411085,2021,5
HOG,HOG,Fire,2016,0.438817013,-0.339554755,2021,5
CHALKYITSIK COMPLEX,CHALKYITSIK COMPLEX,Fire,2019,0.429866446,-0.321566223,2021,2
SUNSHINE MOUNTAINS,SUNSHINE MOUNTAIN,Fire,2019,0.41798077,-0.315205286,2021,2
MUNSON CREEK,MUNSON CREEK,Fire,2021,0.314884952,-0.202554289,2021,0
PAIGE MOUNTAIN,PAIGE MOUNTAIN,Fire,2019,0.421188541,-0.321392858,2021,2
HURST CREEK,HURST CREEK,Fire,2019,0.400670466,-0.316218527,2021,2
OLD GROUCH TOP,OLD GROUCH TOP,Fire,2019,0.446152121,-0.350267299,2021,2
VICTORIA MOUNTAIN,VICTORIA MOUNTAIN,Fire,2019,0.379872838,-0.294935689,2021,2
LITTLE MUD RIVER,LITTLE MUD RIVER,Fire,2019,0.361038209,-0.255526847,2021,2
1,CHALKYITSIK COMPLEX,Beaver,2019,0.424016382,-0.303318164,2021,2
6,VICTORIA MOUNTAIN,Beaver,2019,0.398076071,-0.271348031,2021,2
7,VICTORIA MOUNTAIN,Beaver,2019,0.334148594,-0.192490874,2021,2
8,HOG,Beaver,2016,0.468195411,-0.373027032,2021,5
25,HOGATZA RIVER,Beaver,2016,0.482899354,-0.366286395,2021,5
27,HOGATZA RIVER,Beaver,2016,0.53191661,-0.396259033,2021,5
29,HOGATZA RIVER,Beaver,2016,0.54673029,-0.432011014,2021,5
30,HOGATZA RIVER,Beaver,2016,0.504364301,-0.38509801,2021,5
31,HOGATZA RIVER,Beaver,2016,0.510541433,-0.38543706,2021,5
32,HOGATZA RIVER,Beaver,2016,0.520758147,-0.401208706,2021,5
33,HOGATZA RIVER,Beaver,2016,0.500980408,-0.384979119,2021,5
34,HOGATZA RIVER,Beaver,2016,0.45322692,-0.346923877,2021,5
36,HOGATZA RIVER,Beaver,2016,0.500063405,-0.368314923,2021,5
37,HOGATZA RIVER,Beaver,2016,0.488107571,-0.344824841,2021,5
38,HOGATZA RIVER,Beaver,2016,0.454806369,-0.320032342,2021,5
39,HOGATZA RIVER,Beaver,2016,0.451504648,-0.311756404,2021,5
40,HOGATZA RIVER,Beaver,2016,0.364952972,-0.255585107,2021,5
41,HOGATZA RIVER,Beaver,2016,0.364496864,-0.2586991,2021,5
42,HOGATZA RIVER,Beaver,2016,0.370335662,-0.254746958,2021,5
43,HOGATZA RIVER,Beaver,2016,0.416254757,-0.285765503,2021,5
44,HOGATZA RIVER,Beaver,2016,0.445434766,-0.305783497,2021,5
45,HOGATZA RIVER,Beaver,2016,0.428461105,-0.333619108,2021,5
46,HOGATZA RIVER,Beaver,2016,0.450296743,-0.33164402,2021,5
47,HOGATZA RIVER,Beaver,2016,0.402253204,-0.282618807,2021,5
48,INIAKUK LAKE,Beaver,2016,0.275567778,-0.150353348,2021,5
50,INIAKUK LAKE,Beaver,2016,0.326875312,-0.196436494,2021,5
49,INIAKUK LAKE,Beaver,2016,0.320057438,-0.177415317,2021,5
51,INIAKUK LAKE,Beaver,2016,0.301732246,-0.15208514,2021,5
52,INIAKUK LAKE,Beaver,2016,0.356036186,-0.219365734,2021,5
53,INIAKUK LAKE,Beaver,2016,0.357038954,-0.229213598,2021,5
54,INIAKUK LAKE,Beaver,2016,0.265996203,-0.133039477,2021,5
55,HURST CREEK,Beaver,2019,0.551745585,-0.422678011,2021,2
56,HURST CREEK,Beaver,2019,0.590961765,-0.435706306,2021,2
57,HURST CREEK,Beaver,2019,0.482726976,-0.359203012,2021,2
58,HURST CREEK,Beaver,2019,0.503591407,-0.375418238,2021,2
59,HURST CREEK,Beaver,2019,0.490604766,-0.387565388,2021,2
60,HURST CREEK,Beaver,2019,0.570446581,-0.457845383,2021,2
61,HURST CREEK,Beaver,2019,0.573405869,-0.451097489,2021,2
62,HURST CREEK,Beaver,2019,0.554877818,-0.442388809,2021,2
63,HURST CREEK,Beaver,2019,0.522588382,-0.423713917,2021,2
64,HURST CREEK,Beaver,2019,0.542059969,-0.418775104,2021,2
65,HURST CREEK,Beaver,2019,0.542768455,-0.423276915,2021,2
66,HURST CREEK,Beaver,2019,0.549029433,-0.435529132,2021,2
67,HURST CREEK,Beaver,2019,0.560328204,-0.441732321,2021,2
68,HURST CREEK,Beaver,2019,0.448397105,-0.343141731,2021,2
69,HURST CREEK,Beaver,2019,0.540796141,-0.417729167,2021,2
70,HURST CREEK,Beaver,2019,0.628787303,-0.48628987,2021,2
71,HURST CREEK,Beaver,2019,0.535136923,-0.404334776,2021,2
72,HURST CREEK,Beaver,2019,0.456824812,-0.365349593,2021,2
73,HURST CREEK,Beaver,2019,0.519429818,-0.418044505,2021,2
74,HURST CREEK,Beaver,2019,0.528633037,-0.423060878,2021,2
76,HURST CREEK,Beaver,2019,0.461413954,-0.36140376,2021,2
75,HURST CREEK,Beaver,2019,0.479276789,-0.37468759,2021,2
77,HURST CREEK,Beaver,2019,0.47711182,-0.370378038,2021,2
79,HURST CREEK,Beaver,2019,0.576528482,-0.458126371,2021,2
